GameId,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,Description,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,SitID,TeamID,PlayID
2023102205,2,2,44,ATL,TB,2,7,65,0,(2:44) (SHOTGUN) 25-T.ALLGEIER UP THE MIDDLE TO TB 30 FOR 5 YARDS (50-V.VEA).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2220765,22,103
2023102205,2,3,11,ATL,TB,1,10,62,0,(3:11) (SHOTGUN) 84-C.PATTERSON LEFT TACKLE TO TB 35 FOR 3 YARDS (35-J.DEAN).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2211062,22,108
2023102205,2,3,55,ATL,TB,1,10,100,0,(3:55) (SHOTGUN) 84-C.PATTERSON LEFT END TO TB 48 FOR 2 YARDS (35-J.DEAN).,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,2211100,22,104
2023102205,2,5,47,TB,ATL,3,11,89,0,(5:47) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT ATL 6 FOR 5 YARDS (27-R.GRANT; 20-D.ALFORD).,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,2331189,23,201
2023102205,2,7,15,TB,ATL,2,7,72,1,(7:15) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT ATL 6 FOR 22 YARDS (3-J.BATES).,22,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,2320772,23,201
2023102205,2,7,50,TB,ATL,1,10,69,0,(7:50) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO ATL 28 FOR 3 YARDS (53-N.LANDMAN; 72-L.LONDON).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2311069,23,103
2023102205,2,8,23,TB,ATL,2,8,60,1,(8:23) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 83-D.THOMPKINS RAN OB AT ATL 31 FOR 9 YARDS.,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,2320860,23,201
2023102205,2,9,3,TB,ATL,1,10,58,0,(9:03) 21-K.VAUGHN UP THE MIDDLE TO ATL 40 FOR 2 YARDS (53-N.LANDMAN).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2311058,23,103
2023102205,2,12,33,ATL,TB,2,8,92,0,(12:33) (SHOTGUN) 84-C.PATTERSON UP THE MIDDLE TO TB 5 FOR 3 YARDS (29-C.IZIEN).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2220892,22,103
2023102205,2,13,14,ATL,TB,3,1,88,1,"(13:14) 25-T.ALLGEIER RIGHT GUARD TO TB 8 FOR 4 YARDS (31-A.WINFIELD, 24-C.DAVIS).",4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,2230188,22,102
2023102205,2,13,44,ATL,TB,2,7,82,0,(13:44) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 5-D.LONDON TO TB 12 FOR 6 YARDS (54-L.DAVID).,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,2220782,22,206
2023102205,2,14,13,ATL,TB,1,10,79,0,(14:13) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO TB 18 FOR 3 YARDS (92-W.GHOLSTON).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2211079,22,108
2023102205,1,3,31,TB,ATL,2,10,60,1,"(3:31) (SHOTGUN) 6-B.MAYFIELD PASS DEEP LEFT TO 13-M.EVANS FOR 40 YARDS, TOUCHDOWN.",40,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,0,0,0,0,,2321060,23,203
2023102205,1,4,10,TB,ATL,1,10,60,0,"(4:10) 21-K.VAUGHN RIGHT TACKLE TO ATL 40 FOR NO GAIN (1-J.OKUDAH, 97-G.JARRETT).",0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,2311060,23,107
2023102205,1,4,54,TB,ATL,3,1,58,1,(4:54) (NO HUDDLE) 6-B.MAYFIELD UP THE MIDDLE TO ATL 40 FOR 2 YARDS (55-K.ELLISS).,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2330158,23,103
2023102205,1,5,18,TB,ATL,2,6,53,0,"(5:18) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 88-C.OTTON TO ATL 42 FOR 5 YARDS (3-J.BATES, 53-N.LANDMAN).",5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,2320653,23,206
2023102205,1,6,52,ATL,TB,3,2,98,1,"(6:52) (SHOTGUN) 9-D.RIDDER LEFT END FOR 2 YARDS, TOUCHDOWN.",2,SHOTGUN,RUSH,1,0,0,1,,0,0,0,0,0,0,0,LEFT END,2230298,22,104
2023102205,1,7,24,ATL,TB,2,4,96,0,(7:24) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH TO TB 2 FOR 2 YARDS (54-L.DAVID).,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,2220496,22,201
2023102205,1,8,3,ATL,TB,1,6,94,0,(8:03) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO TB 4 FOR 2 YARDS (92-W.GHOLSTON).,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2210694,22,108
2023102205,1,8,39,ATL,TB,2,6,76,1,(8:39) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 81-J.SMITH TO TB 6 FOR 18 YARDS (24-C.DAVIS).,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,0,0,0,0,,2220676,22,204
2023102205,1,9,8,ATL,TB,1,10,72,0,(9:08) (SHOTGUN) 84-C.PATTERSON LEFT END PUSHED OB AT TB 24 FOR 4 YARDS (35-J.DEAN).,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,2211072,22,104
2023102205,1,9,43,ATL,TB,2,6,65,1,(9:43) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO TB 28 FOR 7 YARDS (54-L.DAVID; 23-R.NEAL).,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2220665,22,205
2023102300,1,4,52,MIN,SF,3,2,80,1,"(4:52) (SHOTGUN) 8-K.COUSINS PASS DEEP RIGHT TO 3-J.ADDISON FOR 20 YARDS, TOUCHDOWN.",20,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,0,0,0,0,,1930280,19,204
2023102300,1,5,31,MIN,SF,2,2,80,0,"(5:31) (NO HUDDLE, SHOTGUN) 2-A.MATTISON RIGHT GUARD TO SF 20 FOR NO GAIN (97-N.BOSA).",0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,1920280,19,102
2023102300,1,6,0,MIN,SF,1,15,67,0,(6:00) (SHOTGUN) 2-A.MATTISON RIGHT GUARD TO SF 20 FOR 13 YARDS (29-T.HUFANGA).,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,1911567,19,102
2023102300,1,7,11,MIN,SF,1,10,100,1,(7:11) 8-K.COUSINS PASS DEEP LEFT TO 87-T.HOCKENSON TO SF 28 FOR 22 YARDS (48-O.BURKS).,22,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,1911100,19,203
2023102207,2,0,43,ARI,SEA,1,10,65,0,"(:43) (SHOTGUN) 31-E.DEMERCADO RIGHT END TO SEA 27 FOR 8 YARDS (20-J.LOVE, 58-D.HALL).",8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,3211065,32,105
2023102207,2,2,0,ARI,SEA,1,10,53,0,"(2:00) (SHOTGUN) 4-R.MOORE RIGHT END RAN OB AT SEA 33 FOR 14 YARDS (21-D.WITHERSPOON). PENALTY ON ARI-85-T.MCBRIDE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 42.",14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,1,0,0,RIGHT END,3211053,32,105
2023102207,2,5,29,SEA,ARI,3,5,74,1,(5:29) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 16-T.LOCKETT TO ARI 18 FOR 8 YARDS (10-J.WOODS).,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,1530574,15,206
2023102207,2,6,13,SEA,ARI,2,10,69,0,"(6:13) (SHOTGUN) 9-K.WALKER RIGHT GUARD TO ARI 26 FOR 5 YARDS (21-G.WILLIAMS, 18-B.OJULARI).",5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,1521069,15,102
2023102207,1,8,57,SEA,ARI,1,10,54,0,(8:57) (SHOTGUN) 9-K.WALKER LEFT GUARD TO ARI 41 FOR 5 YARDS (95-L.FOTU).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,1511054,15,106
2023102207,1,9,45,SEA,ARI,2,1,51,1,(9:45) 9-K.WALKER RIGHT END TO ARI 46 FOR 3 YARDS (3-B.BAKER).,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,1520151,15,105
2023102207,1,13,15,ARI,SEA,2,10,100,0,(13:15) (SHOTGUN) 4-R.MOORE LEFT END TO SEA 45 FOR 5 YARDS (33-J.ADAMS).,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,3221100,32,104
2023102207,1,13,50,ARI,SEA,1,10,100,0,(13:50) (NO HUDDLE) 31-E.DEMERCADO UP THE MIDDLE TO 50 FOR NO GAIN (33-J.ADAMS).,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,3211100,32,103
2023102206,4,2,24,PIT,LA,4,1,61,1,(2:24) 8-K.PICKETT LEFT GUARD TO LA 38 FOR 1 YARD (92-J.WILLIAMS).,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,2940161,29,106
2023102909,1,8,56,SEA,CLE,1,3,97,1,"(8:56) 19-J.BOBO RIGHT GUARD FOR 3 YARDS, TOUCHDOWN.",3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,RIGHT GUARD,1510397,15,102
2023102909,1,9,35,SEA,CLE,3,8,86,1,(9:35) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT PUSHED OB AT CLE 3 FOR 11 YARDS (21-D.WARD).,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,1530886,15,201
2023102909,1,10,16,SEA,CLE,1,10,84,0,(10:16) 9-K.WALKER UP THE MIDDLE TO CLE 14 FOR 2 YARDS (26-R.MCLEOD; 22-G.DELPIT).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,1511084,15,103
2023102908,4,1,8,WAS,PHI,1,10,74,1,"(1:08) (SHOTGUN) 14-S.HOWELL PASS DEEP LEFT TO 83-J.CROWDER FOR 26 YARDS, TOUCHDOWN.",26,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,0,0,0,0,,3111074,31,203
2023102908,4,1,16,WAS,PHI,1,10,55,1,"(1:16) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 83-J.CROWDER PUSHED OB AT PHI 26 FOR 19 YARDS (32-R.BLANKENSHIP).",19,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,3111055,31,206
2023102908,4,1,53,PHI,WAS,3,1,93,1,"(1:53) 0-D.SWIFT LEFT END FOR 7 YARDS, TOUCHDOWN.",7,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,LEFT END,1730193,17,104
2023102908,4,2,0,PHI,WAS,2,3,91,0,(2:00) (SHOTGUN) 0-D.SWIFT LEFT END TO WAS 7 FOR 2 YARDS (31-K.CURL).,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,1720391,17,104
2023102908,4,2,13,PHI,WAS,1,10,84,0,(2:13) (SHOTGUN) 0-D.SWIFT LEFT END TO WAS 9 FOR 7 YARDS (35-P.BUTLER).,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,1711084,17,104
2023102908,4,5,5,WAS,PHI,2,10,58,0,(5:05) (SHOTGUN) 8-B.ROBINSON LEFT GUARD TO PHI 40 FOR 2 YARDS (52-Z.CUNNINGHAM).,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,3121058,31,106
2023102908,4,7,22,PHI,WAS,2,8,92,1,"(7:22) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 80-J.JONES FOR 8 YARDS, TOUCHDOWN.",8,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,0,0,0,0,,1720892,17,206
2023102908,4,8,2,PHI,WAS,1,7,93,0,(8:02) (SHOTGUN) 0-D.SWIFT RIGHT END TO WAS 8 FOR -1 YARDS (90-M.SWEAT).,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,1710793,17,105
2023102908,4,8,53,PHI,WAS,2,10,62,1,"(8:53) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 6-D.SMITH FOR 38 YARDS, TOUCHDOWN.",38,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,0,0,0,0,,1721062,17,203
2023102908,4,12,6,WAS,PHI,3,7,93,1,"(12:06) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS FOR 7 YARDS, TOUCHDOWN.",7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,0,0,0,0,,3130793,31,206
2023102908,4,12,52,WAS,PHI,1,10,90,0,(12:52) (SHOTGUN) 8-B.ROBINSON LEFT GUARD TO PHI 7 FOR 3 YARDS (97-K.STREET; 32-R.BLANKENSHIP).,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,3111090,31,106
2023102908,4,14,15,WAS,PHI,2,5,85,0,(14:15) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON TO PHI 14 FOR 1 YARD (32-R.BLANKENSHIP).,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,3120585,31,205
2023102908,4,15,0,WAS,PHI,1,10,63,1,(15:00) 14-S.HOWELL PASS DEEP LEFT TO 87-J.BATES TO PHI 20 FOR 17 YARDS (32-R.BLANKENSHIP).,17,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,3111063,31,203
2023102908,3,0,30,WAS,PHI,3,1,61,1,(:30) 14-S.HOWELL RIGHT TACKLE TO PHI 37 FOR 2 YARDS (7-H.REDDICK).,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,3130161,31,107
2023102908,3,1,3,WAS,PHI,2,2,60,0,(1:03) 14-S.HOWELL PASS SHORT RIGHT TO 83-J.CROWDER TO PHI 39 FOR 1 YARD (91-F.COX; 52-Z.CUNNINGHAM).,1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3120260,31,201
2023102908,3,1,41,WAS,PHI,1,10,52,0,(1:41) 24-A.GIBSON LEFT END PUSHED OB AT PHI 40 FOR 8 YARDS (24-J.BRADBERRY).,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,3111052,31,104
2023102908,3,4,22,PHI,WAS,3,7,75,0,"(4:22) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 11-A.BROWN FOR 25 YARDS, TOUCHDOWN [93-J.ALLEN]. PENALTY ON WAS-31-K.CURL, ILLEGAL CONTACT, DECLINED.",25,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,0,1,0,0,,1730775,17,203
2023102908,3,5,5,PHI,WAS,2,10,72,0,"(5:05) (SHOTGUN) 0-D.SWIFT UP THE MIDDLE TO WAS 25 FOR 3 YARDS (96-J.SMITH-WILLIAMS, 51-D.MAYO).",3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,1721072,17,103
2023102908,3,5,38,PHI,WAS,4,4,55,1,(5:38) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT TO 6-D.SMITH TO WAS 28 FOR 17 YARDS (29-K.FULLER) [93-J.ALLEN].,17,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,1740455,17,203
2023102908,3,6,24,PHI,WAS,3,5,54,0,(6:24) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 6-D.SMITH TO WAS 45 FOR 1 YARD (36-D.JOHNSON).,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,1730554,17,201
2023102908,3,10,16,PHI,WAS,1,1,99,0,"(10:16) 1-J.HURTS UP THE MIDDLE TO WAS 1 FOR NO GAIN. FUMBLES, RECOVERED BY WAS-29-K.FULLER AT WAS 1.",0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,1,0,0,0,CENTER,1710199,17,103
2023102908,3,11,5,PHI,WAS,3,3,68,0,(11:05) (SHOTGUN) 0-D.SWIFT LEFT END TO WAS 32 FOR NO GAIN (51-D.MAYO).,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,1730368,17,104
2023102911,2,11,57,DEN,KC,2,10,89,1,"(11:57) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 10-J.JEUDY FOR 11 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",11,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,0,0,0,0,,521089,5,205
2023102911,2,12,33,DEN,KC,1,10,89,0,(12:33) 33-J.WILLIAMS RIGHT END PUSHED OB AT KC 11 FOR NO GAIN (56-G.KARLAFTIS).,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,511089,5,105
2023102911,2,13,3,DEN,KC,1,10,100,1,(13:03) (SHOTGUN) 3-R.WILSON PASS DEEP MIDDLE TO 10-J.JEUDY TO KC 11 FOR 39 YARDS (20-J.REID). KC-20-J.REID WAS INJURED DURING THE PLAY.,39,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,0,0,0,0,,511100,5,207
2023102911,1,1,53,KC,DEN,3,2,97,0,(1:53) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE TO DEN 4 FOR -1 YARDS (56-B.BROWNING).,-1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,730297,7,206
2023102911,1,2,30,KC,DEN,2,13,86,0,(2:30) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE PUSHED OB AT DEN 3 FOR 11 YARDS (23-F.MOREAU).,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,721386,7,201
2023102911,1,3,9,KC,DEN,1,10,89,0,(3:09) (SHOTGUN) 19-K.TONEY LEFT GUARD TO DEN 14 FOR -3 YARDS (99-Z.ALLEN).,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,711089,7,106
2023102911,1,3,48,KC,DEN,2,6,82,1,(3:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO DEN 11 FOR 7 YARDS (47-J.JEWELL).,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,720682,7,206
2023102911,1,4,23,KC,DEN,1,10,78,0,(4:23) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT END TO DEN 18 FOR 4 YARDS (49-A.SINGLETON).,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,711078,7,104
2023102911,1,5,52,KC,DEN,1,10,68,0,"(5:52) (NO HUDDLE, SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO DEN 30 FOR 2 YARDS (49-A.SINGLETON).",2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,711068,7,205
2023102907,4,14,22,ATL,TEN,3,1,87,1,"(14:22) 7-B.ROBINSON LEFT END FOR 13 YARDS, TOUCHDOWN.",13,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,0,0,0,0,LEFT END,2230187,22,104
2023102907,4,15,0,ATL,TEN,2,3,85,0,(15:00) (SHOTGUN) 7-B.ROBINSON UP THE MIDDLE TO TEN 13 FOR 2 YARDS (2-A.AL-SHAAIR).,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,2220385,22,103
2023102907,3,0,33,ATL,TEN,1,10,78,0,(:33) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 18-M.HOLLINS TO TEN 15 FOR 7 YARDS (26-K.FULTON).,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2211078,22,205
2023102907,3,3,48,ATL,TEN,2,10,76,0,"(3:48) (SHOTGUN) 84-C.PATTERSON LEFT TACKLE TO TEN 21 FOR 3 YARDS (26-K.FULTON, 24-E.MOLDEN).",3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2221076,22,108
2023102907,3,4,7,ATL,TEN,2,4,55,1,(4:07) (SHOTGUN) 4-T.HEINICKE PASS DEEP LEFT TO 5-D.LONDON TO TEN 24 FOR 21 YARDS (50-J.GIBBENS; 24-E.MOLDEN). TEN-2-A.AL-SHAAIR WAS INJURED DURING THE PLAY. ATL-5-D.LONDON WAS INJURED DURING THE PLAY.,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,2220455,22,203
2023102908,2,7,47,PHI,WAS,3,11,77,1,(7:47) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO WAS 3 FOR 20 YARDS (13-E.FORBES).,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,1731177,17,201
2023102908,2,8,34,PHI,WAS,2,13,75,0,(8:34) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 14-K.GAINWELL TO WAS 23 FOR 2 YARDS (29-K.FULLER).,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,1721375,17,201
2023102908,2,10,5,PHI,WAS,2,10,65,1,(10:05) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 11-A.BROWN TO WAS 22 FOR 13 YARDS (25-B.ST-JUSTE).,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,1721065,17,205
2023102908,2,10,46,PHI,WAS,1,10,65,0,(10:46) (SHOTGUN) 14-K.GAINWELL LEFT END TO WAS 35 FOR NO GAIN (47-K.HUDSON; 51-D.MAYO).,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,1711065,17,104
2023102908,2,11,18,PHI,WAS,1,10,55,1,"(11:18) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT PUSHED OB AT WAS 35 FOR 10 YARDS (25-B.ST-JUSTE, 90-M.SWEAT).",10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,1711055,17,201
2023102901,1,2,9,DAL,LA,2,10,64,0,(2:09) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO LA 30 FOR 6 YARDS (56-C.ROZEBOOM).,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,1621064,16,106
2023102901,1,2,51,DAL,LA,1,10,52,1,(2:51) 88-C.LAMB LEFT END TO LA 36 FOR 12 YARDS (53-E.JONES; 1-D.KENDRICK).,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,1611052,16,104
2023102901,1,6,4,LA,DAL,3,10,83,0,(6:04) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP TO DAL 15 FOR 2 YARDS (26-D.BLAND).,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,2631083,26,205
2023102901,1,6,44,LA,DAL,1,10,83,0,(6:44) 5-T.ATWELL LEFT END TO DAL 17 FOR NO GAIN (28-M.HOOKER).,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,2611083,26,104
2023102901,1,7,23,LA,DAL,3,11,61,1,"(7:23) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA PUSHED OB AT DAL 17 FOR 22 YARDS (26-D.BLAND).",22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,2631161,26,201
2023102901,1,8,3,LA,DAL,1,10,62,0,(8:03) (NO HUDDLE) 27-D.HENDERSON LEFT TACKLE TO DAL 39 FOR -1 YARDS (90-D.LAWRENCE).,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,2611062,26,108
2023102900,4,7,14,HOU,CAR,1,10,60,0,(7:14) 26-D.SINGLETARY UP THE MIDDLE TO CAR 35 FOR 5 YARDS (95-DER.BROWN).,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,3011060,30,103
2023102900,4,7,57,HOU,CAR,2,8,100,1,(7:57) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 26-D.SINGLETARY TO CAR 40 FOR 10 YARDS (49-F.LUVU; 23-C.HENDERSON).,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,3020900,30,201
2023102900,4,15,0,CAR,HOU,2,13,100,0,(15:00) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO HOU 45 FOR 5 YARDS (6-D.PERRYMAN).,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,1021400,10,206
2023102900,3,0,27,CAR,HOU,1,10,53,0,(:27) (SHOTGUN) 30-C.HUBBARD LEFT TACKLE TO 50 FOR -3 YARDS (53-B.CASHMAN).,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,1011053,10,108
